region,category_le,mode_le,powertrain_oe,param_EV sales,param_EV sales share,param_EV stock,param_EV stock share,unit_Vehicles,unit_percent,value_scaled,year_scaled
Europe,0,2,2.0,1,0,0,0,1,0,-0.09232278504016106,0.09283688723030159
Europe,0,2,0.0,0,0,1,0,1,0,0.059306083303551485,0.09283688723030159
Europe,0,2,2.0,0,0,1,0,1,0,-0.0920159174851382,0.09283688723030159
Europe,0,2,1.0,1,0,0,0,1,0,-0.09216440178595571,0.09283688723030159
Europe,0,2,1.0,0,0,1,0,1,0,-0.08736340939285621,0.09283688723030159
Europe,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,0.09283688723030159
Europe,0,1,0.0,0,0,1,0,1,0,0.930413981432947,0.09283688723030159
Europe,0,1,0.0,1,0,0,0,1,0,-0.0920159174851382,0.09283688723030159
Europe,0,1,2.0,0,0,1,0,1,0,-0.09082804307859811,0.09283688723030159
Europe,0,1,1.0,1,0,0,0,1,0,0.2209889886381741,0.09283688723030159
Europe,0,1,1.0,0,0,1,0,1,0,0.946912237079337,0.09283688723030159
Europe,0,0,3.0,0,0,0,1,0,1,-0.09247748918335037,0.09283688723030159
Europe,0,2,3.0,0,1,0,0,0,1,-0.09247605383507669,0.09283688723030159
Europe,0,2,3.0,0,0,0,1,0,1,-0.09247742319031697,0.09283688723030159
Europe,0,0,3.0,0,1,0,0,0,1,-0.09247645804234789,0.09283688723030159
Europe,0,1,3.0,0,1,0,0,0,1,-0.09247645804234789,0.09283688723030159
Europe,0,1,3.0,0,0,0,1,0,1,-0.0924771262217527,0.09283688723030159
Europe,0,1,3.0,0,0,0,1,0,1,-0.0924768622496191,0.3623195211612331
Europe,0,1,3.0,0,1,0,0,0,1,-0.09247242421895248,0.3623195211612331
Europe,0,0,3.0,0,1,0,0,0,1,-0.09247324913173481,0.3623195211612331
Europe,0,2,3.0,0,0,0,1,0,1,-0.09247729120429933,0.3623195211612331
Europe,0,2,3.0,0,1,0,0,0,1,-0.09247572387008177,0.3623195211612331
Europe,0,0,3.0,0,0,0,1,0,1,-0.09247720871300144,0.3623195211612331
Europe,0,1,1.0,0,0,1,0,1,0,1.227382583067968,0.3623195211612331
Europe,0,1,1.0,1,0,0,0,1,0,0.25398549993095426,0.3623195211612331
Europe,0,1,2.0,0,0,1,0,1,0,-0.0896731651833508,0.3623195211612331
Europe,0,1,2.0,1,0,0,0,1,0,-0.09147147504880733,0.3623195211612331
Europe,0,1,0.0,0,0,1,0,1,0,1.5078529290565992,0.3623195211612331
Europe,0,1,0.0,1,0,0,0,1,0,0.5179575902731953,0.3623195211612331
Europe,0,2,1.0,0,0,1,0,1,0,-0.08389877570711429,0.3623195211612331
Europe,0,2,1.0,1,0,0,0,1,0,-0.09176844365044234,0.3623195211612331
Europe,0,2,2.0,0,0,1,0,1,0,-0.0920159174851382,0.3623195211612331
Europe,0,2,0.0,0,0,1,0,1,0,0.10550119911344367,0.3623195211612331
Europe,0,0,1.0,1,0,0,0,1,0,-0.09232278504016106,0.3623195211612331
Europe,0,0,2.0,0,0,1,0,1,0,-0.0923376334702428,0.3623195211612331
Europe,0,0,1.0,0,0,1,0,1,0,-0.09082804307859811,0.3623195211612331
Europe,0,2,0.0,1,0,0,0,1,0,-0.044632927268705935,0.3623195211612331
Europe,0,0,2.0,1,0,0,0,1,0,-0.09247621881767248,0.3623195211612331
Europe,0,0,0.0,0,0,1,0,1,0,-0.08406375826357819,0.3623195211612331
Europe,0,0,0.0,1,0,0,0,1,0,-0.08934320007042301,0.3623195211612331
Europe,0,0,0.0,1,0,0,0,1,0,-0.08851828728810351,0.6318021550921646
Europe,0,0,0.0,0,0,1,0,1,0,-0.08010417690844457,0.6318021550921646
Europe,0,0,3.0,1,0,0,0,1,0,-0.09176844365044234,0.6318021550921646
Europe,0,2,0.0,1,0,0,0,1,0,-0.09176844365044234,0.6318021550921646
Europe,0,0,1.0,0,0,1,0,1,0,-0.09066306052213421,0.6318021550921646
Europe,0,0,2.0,0,0,1,0,1,0,-0.09227988957548044,0.6318021550921646
Europe,0,0,1.0,1,0,0,0,1,0,-0.09226339131983405,0.6318021550921646
Europe,0,2,0.0,0,0,1,0,1,0,0.15499596605261387,0.6318021550921646
Europe,0,2,2.0,0,0,1,0,1,0,-0.09198292097384542,0.6318021550921646
Europe,0,2,1.0,1,0,0,0,1,0,-0.09066306052213421,0.6318021550921646
Europe,0,2,1.0,0,0,1,0,1,0,-0.08043414202137238,0.6318021550921646
Europe,0,1,0.0,1,0,0,0,1,0,1.1613895604824078,0.6318021550921646
Europe,0,1,0.0,0,0,1,0,1,0,2.712225591243074,0.6318021550921646
Europe,0,1,2.0,1,0,0,0,1,0,-0.09176844365044234,0.6318021550921646
Europe,0,1,2.0,0,0,1,0,1,0,-0.08851828728810351,0.6318021550921646
Europe,0,1,1.0,1,0,0,0,1,0,-0.09176844365044234,0.6318021550921646
Europe,0,1,1.0,0,0,1,0,1,0,-0.0911992538306419,0.09283688723030159
Europe,0,0,3.0,0,0,0,1,0,1,-0.09247692824267709,0.6318021550921646
Europe,0,2,3.0,0,1,0,0,0,1,-0.09247440400970872,0.6318021550921646
Europe,0,2,0.0,0,0,0,1,0,1,-0.09247715921823253,0.6318021550921646
Europe,0,0,3.0,0,1,0,0,0,1,-0.092470114463398,0.6318021550921646
Europe,0,1,3.0,0,1,0,0,0,1,-0.09246137038759074,0.6318021550921646
Europe,0,1,3.0,0,0,0,1,0,1,-0.09247605383507669,0.6318021550921646
Europe,0,1,3.0,0,0,0,1,0,1,-0.09247758817288819,0.9012847890230962
Europe,0,1,3.0,0,1,0,0,0,1,-0.09244982160863827,0.9012847890230962
Europe,0,0,3.0,0,1,0,0,0,1,-0.09246681481226872,0.9012847890230962
Europe,0,2,3.0,0,0,0,1,0,1,-0.09247691174443717,0.9012847890230962
Europe,0,2,3.0,0,1,0,0,0,1,-0.09247308414894233,0.9012847890230962
Europe,0,0,3.0,0,0,0,1,0,1,-0.09247758817288819,0.9012847890230962
Europe,0,1,1.0,0,0,1,0,1,0,4.03208604295428,0.9012847890230962
Europe,0,1,1.0,1,0,0,0,1,0,1.7223302524596702,0.09283688723030159
Europe,0,1,2.0,0,0,1,0,1,0,-0.0868684617234645,0.9012847890230962
Europe,0,1,2.0,1,0,0,0,1,0,-0.09089403610118368,0.9012847890230962
Europe,0,1,0.0,0,0,1,0,1,0,4.6920162688098825,0.9012847890230962
Europe,0,1,0.0,1,0,0,0,1,0,1.8873128089235707,0.9012847890230962
Europe,0,2,1.0,0,0,1,0,1,0,-0.08109407224722798,0.9012847890230962
Europe,0,2,1.0,1,0,0,0,1,0,-0.0867034791670006,0.9012847890230962
Europe,0,2,2.0,0,0,1,0,1,0,-0.09193342620690625,0.9012847890230962
Europe,0,2,0.0,0,0,1,0,1,0,0.25398549993095426,0.9012847890230962
Europe,0,2,2.0,1,0,0,0,1,0,-0.09243332335299187,0.9012847890230962
Europe,0,0,1.0,1,0,0,0,1,0,-0.09224689306418767,0.9012847890230962
Europe,0,0,2.0,0,0,1,0,1,0,-0.0911992538306419,0.9012847890230962
Europe,0,0,1.0,0,0,1,0,1,0,-0.09033309540920642,0.9012847890230962
Europe,0,2,0.0,1,0,0,0,1,0,0.006511665235103273,0.9012847890230962
Europe,0,0,2.0,1,0,0,0,1,0,-0.09232938434241961,0.9012847890230962
Europe,0,0,0.0,0,0,1,0,1,0,-0.07597961299684705,0.9012847890230962
Europe,0,0,0.0,1,0,0,0,1,0,-0.08604354894114499,0.9012847890230962
Europe,0,0,0.0,1,0,0,0,1,0,-0.08422874082004209,1.1707674229540277
Europe,0,0,0.0,0,0,1,0,1,0,-0.0911992538306419,1.1707674229540277
Europe,0,0,2.0,1,0,0,0,1,0,-0.09227988957548044,1.1707674229540277
Europe,0,2,0.0,1,0,0,0,1,0,0.05600643217427347,1.1707674229540277
Europe,0,0,1.0,0,0,1,0,1,0,-0.0911992538306419,1.1707674229540277
Europe,0,0,2.0,0,0,1,0,1,0,-0.09206541225207737,1.1707674229540277
Europe,0,0,1.0,1,0,0,0,1,0,-0.09235743137701848,1.1707674229540277
Europe,0,2,0.0,0,0,1,0,1,0,-0.0911992538306419,1.1707674229540277
Europe,0,2,2.0,0,0,1,0,1,0,-0.09194992446255264,1.1707674229540277
Europe,0,2,1.0,1,0,0,0,1,0,-0.0870334442799284,1.1707674229540277
Europe,0,2,1.0,0,0,1,0,1,0,-0.07762943856148606,1.1707674229540277
Europe,0,1,0.0,1,0,0,0,1,0,2.5472430347791732,1.1707674229540277
Europe,0,1,0.0,0,0,1,0,1,0,7.166754615768392,1.1707674229540277
Europe,0,1,2.0,1,0,0,0,1,0,-0.09033309540920642,1.1707674229540277
Europe,0,1,2.0,0,0,1,0,1,0,-0.08472368848943379,1.1707674229540277
Europe,0,1,1.0,1,0,0,0,1,0,1.7223302524596702,1.1707674229540277
Europe,0,1,1.0,0,0,1,0,1,0,5.516929051129385,1.1707674229540277
Europe,0,0,3.0,0,0,0,1,0,1,-0.09247605383507669,1.1707674229540277
Europe,0,2,3.0,0,1,0,0,0,1,-0.09247645804234789,1.1707674229540277
Europe,0,2,3.0,0,0,0,1,0,1,-0.09247659827758382,1.1707674229540277
Europe,0,0,3.0,0,1,0,0,0,1,-0.09246269024835713,1.1707674229540277
Europe,0,1,3.0,0,1,0,0,0,1,-0.09244487213194434,1.1707674229540277
Europe,0,1,3.0,0,0,0,1,0,1,-0.09247758817288819,1.1707674229540277
Europe,0,1,3.0,0,0,0,1,0,1,-0.09247159930617016,1.4402500568849592
Europe,0,1,3.0,0,1,0,0,0,1,-0.0924432223063797,1.4402500568849592
Europe,0,0,3.0,0,1,0,0,0,1,-0.09245477108533218,1.4402500568849592
Europe,0,2,3.0,0,0,0,1,0,1,-0.09247605383507669,1.4402500568849592
Europe,0,2,3.0,0,1,0,0,0,1,-0.0924659898994864,1.4402500568849592
Europe,0,0,3.0,0,0,0,1,0,1,-0.09247522892229437,1.4402500568849592
Europe,0,1,1.0,0,0,1,0,1,0,7.331737172232293,1.4402500568849592
Europe,0,1,1.0,1,0,0,0,1,0,1.7223302524596702,1.4402500568849592
Europe,0,1,2.0,0,0,1,0,1,0,-0.08340382803772259,1.4402500568849592
Europe,0,1,2.0,1,0,0,0,1,0,-0.09112501168023314,1.4402500568849592
Europe,0,1,0.0,0,0,1,0,1,0,10.961353414438108,1.4402500568849592
Europe,0,1,0.0,1,0,0,0,1,0,3.537138373562578,1.4402500568849592
Europe,0,2,0.0,0,0,1,0,1,0,-0.07267996186756905,1.4402500568849592
Europe,0,2,1.0,1,0,0,0,1,0,-0.08851828728810351,1.4402500568849592
Europe,0,2,2.0,0,0,1,0,1,0,-0.0918509349286743,1.4402500568849592
Europe,0,2,0.0,0,0,1,0,1,0,-0.0911992538306419,1.4402500568849592
Europe,0,2,2.0,1,0,0,0,1,0,-0.09176844365044234,1.4402500568849592
Europe,0,0,1.0,1,0,0,0,1,0,-0.09221389655289489,1.4402500568849592
Europe,0,0,2.0,0,0,1,0,1,0,-0.09155396632703929,1.4402500568849592
Europe,0,0,1.0,0,0,1,0,1,0,-0.09049807796567032,1.4402500568849592
Europe,0,2,0.0,1,0,0,0,1,0,0.15499596605261387,1.4402500568849592
Europe,0,0,2.0,1,0,0,0,1,0,-0.09176844365044234,1.4402500568849592
Europe,0,0,0.0,0,0,1,0,1,0,-0.056181706221178976,1.4402500568849592
Europe,0,0,0.0,1,0,0,0,1,0,-0.07878431645673337,1.4402500568849592
Finland,0,1,0.0,0,0,0,1,0,1,-0.09247786534358583,-1.793541550286219
Finland,0,1,3.0,0,1,0,0,0,1,-0.0924778273975974,0.09283688723030159
Finland,0,1,0.0,1,0,0,0,1,0,-0.09242837387629796,-1.793541550286219
Finland,0,1,0.0,0,0,1,0,1,0,-0.09238547841161734,-1.793541550286219
Finland,0,1,0.0,0,0,1,0,1,0,-0.09229638783112683,-1.5240589163552876
Finland,0,1,0.0,1,0,0,0,1,0,-0.09239372753944053,-1.5240589163552876
Finland,0,1,1.0,1,0,0,0,1,0,-0.09226339131983405,-1.5240589163552876
Finland,0,1,1.0,0,0,1,0,1,0,-0.09226339131983405,-1.5240589163552876
Finland,0,1,3.0,0,1,0,0,0,1,-0.09247758817288819,-1.5240589163552876
Finland,0,1,0.0,0,0,0,1,0,1,-0.09247785445473679,-1.5240589163552876
Finland,0,1,3.0,0,0,0,1,0,1,-0.092477840596201,-1.254576282424356
Finland,0,1,3.0,0,1,0,0,0,1,-0.09247752217987937,-1.254576282424356
Finland,0,1,1.0,0,0,1,0,1,0,-0.09198292097384542,-1.254576282424356
Finland,0,1,1.0,1,0,0,0,1,0,-0.09219739829724849,-1.254576282424356
Finland,0,1,0.0,1,0,0,0,1,0,-0.09239537736500518,-1.254576282424356
Finland,0,1,0.0,0,0,1,0,1,0,-0.09219739829724849,-1.254576282424356
Finland,0,1,0.0,0,0,1,0,1,0,-0.09188393143996708,-0.9850936484934245
Finland,0,1,0.0,1,0,0,0,1,0,-0.0921809000416021,-0.9850936484934245
Finland,0,1,1.0,1,0,0,0,1,0,-0.09204891399643098,0.09283688723030159
Finland,0,1,1.0,0,0,1,0,1,0,-0.09153746807139289,-0.9850936484934245
Finland,0,1,3.0,0,1,0,0,0,1,-0.09247719221476153,-0.9850936484934245
Finland,0,1,3.0,0,0,0,1,0,1,-0.09247781254916487,-0.9850936484934245
Finland,0,1,0.0,0,0,0,1,0,1,-0.09247777295335713,-0.715611014562493
Finland,0,1,3.0,0,1,0,0,0,1,-0.09247687874785901,-0.715611014562493
Finland,0,1,1.0,0,0,1,0,1,0,-0.09087753784553729,-0.715611014562493
Finland,0,1,1.0,1,0,0,0,1,0,-0.09178494190608874,-0.715611014562493
Finland,0,1,0.0,1,0,0,0,1,0,-0.09208191050772377,-0.715611014562493
Finland,0,1,0.0,0,0,1,0,1,0,-0.09147147504880733,-0.715611014562493
Finland,0,1,0.0,0,0,1,0,1,0,-0.09109201516894036,-0.44612838063156146
Finland,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,-0.44612838063156146
Finland,0,1,1.0,1,0,0,0,1,0,-0.09049807796567032,-0.44612838063156146
Finland,0,1,1.0,0,0,1,0,1,0,-0.08851828728810351,-0.44612838063156146
Finland,0,0,0.0,0,0,1,0,1,0,-0.09245642091089681,-0.44612838063156146
Finland,0,0,1.0,0,0,1,0,1,0,-0.09245642091089681,-0.44612838063156146
Finland,0,1,3.0,0,1,0,0,0,1,-0.09247588885248088,-0.44612838063156146
Finland,0,1,3.0,0,0,0,1,0,1,-0.0924776706641738,-0.44612838063156146
Finland,0,0,3.0,0,0,0,1,0,1,-0.09247747268511046,-0.44612838063156146
Finland,0,0,3.0,0,0,0,1,0,1,-0.09247719221476153,-0.17664574670062994
Finland,0,2,0.0,0,1,0,0,0,1,-0.09247734069906824,-0.17664574670062994
Finland,0,1,3.0,0,0,0,1,0,1,-0.09247743968860606,-0.17664574670062994
Finland,0,1,3.0,0,1,0,0,0,1,-0.0924735790969264,-0.17664574670062994
Finland,0,2,3.0,0,0,0,1,0,1,-0.09247775810492154,-0.17664574670062994
Finland,0,0,3.0,0,1,0,0,0,1,-0.09247645804234789,-0.17664574670062994
Finland,0,0,1.0,0,0,1,0,1,0,-0.09244157248081507,-0.17664574670062994
Finland,0,2,0.0,1,0,0,0,1,0,-0.09239702719056982,-0.17664574670062994
Finland,0,2,0.0,0,0,1,0,1,0,-0.09213140527466293,-0.17664574670062994
Finland,0,0,0.0,0,0,1,0,1,0,-0.09244157248081507,-0.17664574670062994
Finland,0,0,3.0,1,0,0,0,1,0,-0.09176844365044234,-0.17664574670062994
Finland,0,1,1.0,0,0,1,0,1,0,-0.08307386292479478,-0.17664574670062994
Finland,0,1,1.0,1,0,0,0,1,0,-0.0881883221751757,-0.17664574670062994
Finland,0,1,0.0,1,0,0,0,1,0,-0.09165295586091762,-0.17664574670062994
Finland,0,1,0.0,0,0,1,0,1,0,-0.09016811285274251,-0.17664574670062994
Finland,0,1,0.0,0,0,1,0,1,0,-0.08851828728810351,0.09283688723030159
Finland,0,1,0.0,1,0,0,0,1,0,-0.0911910047028187,0.09283688723030159
Finland,0,1,1.0,1,0,0,0,1,0,-0.084393723376506,0.09283688723030159
Finland,0,1,1.0,0,0,1,0,1,0,-0.07103013630293004,0.09283688723030159
Finland,0,0,0.0,1,0,0,0,1,0,-0.09247621881767248,0.09283688723030159
Finland,0,0,0.0,0,0,1,0,1,0,-0.0924432223063797,0.09283688723030159
Finland,0,2,0.0,0,0,1,0,1,0,-0.09204891399643098,0.09283688723030159
Finland,0,2,0.0,1,0,0,0,1,0,-0.09238712823718198,0.09283688723030159
Finland,0,0,1.0,0,0,1,0,1,0,-0.0924432223063797,0.09283688723030159
Finland,0,0,3.0,0,1,0,0,0,1,-0.09247753867811928,0.09283688723030159
Finland,0,2,3.0,0,0,0,1,0,1,-0.09247773500736599,0.09283688723030159
Finland,0,1,0.0,0,1,0,0,0,1,-0.092470114463398,0.09283688723030159
Finland,0,1,3.0,0,0,0,1,0,1,-0.09247694474091699,0.09283688723030159
Finland,0,2,3.0,0,1,0,0,0,1,-0.09247645804234789,0.09283688723030159
Finland,0,0,3.0,0,0,0,1,0,1,-0.09247724170953042,0.09283688723030159
Finland,0,0,3.0,0,0,0,1,0,1,-0.09247605383507669,0.3623195211612331
Finland,0,2,3.0,0,1,0,0,0,1,-0.09247719221476153,0.3623195211612331
Finland,0,1,3.0,0,1,0,0,0,1,-0.09246648484668378,0.3623195211612331
Finland,0,2,3.0,0,0,0,1,0,1,-0.09247768716242599,0.09283688723030159
Finland,0,1,3.0,0,0,0,1,0,1,-0.09247605383507669,0.3623195211612331
Finland,0,0,3.0,0,1,0,0,0,1,-0.0924666498290829,0.3623195211612331
Finland,0,0,1.0,0,0,1,0,1,0,-0.09237557945822951,0.3623195211612331
Finland,0,2,0.0,1,0,0,0,1,0,-0.09237887910935878,0.3623195211612331
Finland,0,2,0.0,0,0,1,0,1,0,-0.09196642271819903,0.3623195211612331
Finland,0,0,0.0,0,0,1,0,1,0,-0.09237557945822951,0.3623195211612331
Finland,0,0,0.0,1,0,0,0,1,0,-0.09241187562065156,0.3623195211612331
Finland,0,1,1.0,0,0,1,0,1,0,-0.05123222952726196,0.3623195211612331
Finland,0,1,1.0,1,0,0,0,1,0,-0.08257891525540309,0.3623195211612331
Finland,0,2,1.0,0,0,1,0,1,0,-0.0924135254462162,0.3623195211612331
Finland,0,1,2.0,0,0,1,0,1,0,-0.09247621881767248,0.3623195211612331
Finland,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,0.3623195211612331
Finland,0,1,0.0,0,0,1,0,1,0,-0.08472368848943379,0.3623195211612331
Finland,0,1,0.0,0,0,1,0,1,0,-0.07647456066623876,0.6318021550921646
Finland,0,1,0.0,1,0,0,0,1,0,-0.0855486012717533,0.6318021550921646
Finland,0,1,0.0,0,0,1,0,1,0,-0.09247621881767248,0.6318021550921646
Finland,0,2,1.0,0,0,1,0,1,0,-0.09229638783112683,0.6318021550921646
Finland,0,1,1.0,1,0,0,0,1,0,-0.07103013630293004,0.6318021550921646
Finland,0,1,1.0,0,0,1,0,1,0,-0.01658589266984282,0.6318021550921646
Finland,0,0,0.0,1,0,0,0,1,0,-0.09243662300412114,0.6318021550921646
Finland,0,0,0.0,0,0,1,0,1,0,-0.09233433381911353,0.6318021550921646
Finland,0,2,0.0,0,0,1,0,1,0,-0.09175194539479596,0.6318021550921646
Finland,0,2,1.0,1,0,0,0,1,0,-0.09176844365044234,0.09283688723030159
Finland,0,2,0.0,1,0,0,0,1,0,-0.09219739829724849,0.6318021550921646
Finland,0,0,3.0,0,1,0,0,0,1,-0.09246335017795362,0.6318021550921646
Finland,0,1,3.0,0,0,0,1,0,1,-0.09247456899210785,0.6318021550921646
Finland,0,2,3.0,0,0,0,1,0,1,-0.09247758817288819,0.09283688723030159
Finland,0,1,3.0,0,1,0,0,0,1,-0.09244817178307362,0.6318021550921646
Finland,0,2,3.0,0,1,0,0,0,1,-0.09247522892229437,0.6318021550921646
Finland,0,0,3.0,0,0,0,1,0,1,-0.09247658177934391,0.6318021550921646
Finland,0,0,3.0,0,0,0,1,0,1,-0.09247390906172465,0.9012847890230962
Finland,0,2,3.0,0,1,0,0,0,1,-0.09247324913173481,0.9012847890230962
Finland,0,1,3.0,0,1,0,0,0,1,-0.09242672405073331,0.9012847890230962
Finland,0,2,3.0,0,0,0,1,0,1,-0.09247737369554807,0.9012847890230962
Finland,0,1,3.0,0,0,0,1,0,1,-0.09247758817288819,0.09283688723030159
Finland,0,0,3.0,0,1,0,0,0,1,-0.09239702719056982,0.9012847890230962
Finland,0,2,0.0,1,0,0,0,1,0,-0.09191692795125986,0.9012847890230962
Finland,0,0,1.0,0,0,1,0,1,0,-0.09247456899210785,0.9012847890230962
Finland,0,2,1.0,1,0,0,0,1,0,-0.09241517527178084,0.9012847890230962
Finland,0,2,0.0,0,0,1,0,1,0,-0.09115800819152592,0.9012847890230962
Finland,0,0,0.0,0,0,1,0,1,0,-0.09203241574078459,0.9012847890230962
Finland,0,0,0.0,1,0,0,0,1,0,-0.09176844365044234,0.9012847890230962
Finland,0,1,1.0,0,0,1,0,1,0,0.03455869983396639,0.9012847890230962
Finland,0,1,2.0,1,0,0,0,1,0,-0.09176844365044234,0.9012847890230962
Finland,0,1,1.0,1,0,0,0,1,0,-0.05948135735045699,0.9012847890230962
Finland,0,2,1.0,0,0,1,0,1,0,-0.0921809000416021,0.9012847890230962
Finland,0,1,0.0,0,0,1,0,1,0,-0.09247621881767248,0.9012847890230962
Finland,0,1,0.0,1,0,0,0,1,0,-0.07597961299684705,0.9012847890230962
Finland,0,1,0.0,0,0,1,0,1,0,-0.05453188065653997,0.9012847890230962
Finland,0,1,0.0,0,0,1,0,1,0,-0.018235718234481828,1.1707674229540277
Finland,0,1,0.0,1,0,0,0,1,0,-0.06773048517365203,1.1707674229540277
Finland,0,1,2.0,0,0,1,0,1,0,-0.09247456899210785,1.1707674229540277
Finland,0,2,1.0,0,0,1,0,1,0,-0.0911992538306419,1.1707674229540277
Finland,0,1,1.0,1,0,0,0,1,0,-0.06608065960901302,1.1707674229540277
Finland,0,1,1.0,0,0,1,0,1,0,0.07250468782066354,1.1707674229540277
Finland,0,0,0.0,1,0,0,0,1,0,-0.0920159174851382,1.1707674229540277
Finland,0,0,0.0,0,0,1,0,1,0,-0.09157046458268567,1.1707674229540277
Finland,0,2,0.0,0,0,1,0,1,0,-0.08983814773981472,1.1707674229540277
Finland,0,2,1.0,1,0,0,0,1,0,-0.09243332335299187,1.1707674229540277
Finland,0,0,1.0,0,0,1,0,1,0,-0.0911992538306419,1.1707674229540277
Finland,0,2,0.0,1,0,0,0,1,0,-0.0913559872592826,1.1707674229540277
Finland,0,0,3.0,0,1,0,0,0,1,-0.09236898015597095,1.1707674229540277
Finland,0,1,3.0,0,0,0,1,0,1,-0.09247758817288819,1.1707674229540277
Finland,0,2,0.0,0,0,0,1,0,1,-0.09247692824267709,1.1707674229540277
Finland,0,1,3.0,0,1,0,0,0,1,-0.09247645804234789,1.1707674229540277
Finland,0,2,3.0,0,1,0,0,0,1,-0.0924673097594661,1.1707674229540277
Finland,0,0,3.0,0,0,0,1,0,1,-0.09246978449781305,1.1707674229540277
Finland,0,0,3.0,0,0,0,1,0,1,-0.09246829965464753,0.09283688723030159
Finland,0,2,3.0,0,1,0,0,0,1,-0.09245312125976754,1.4402500568849592
Finland,0,1,3.0,0,1,0,0,0,1,-0.09238877806274662,1.4402500568849592
Finland,0,2,3.0,0,0,0,1,0,1,-0.09247605383507669,1.4402500568849592
Finland,0,1,3.0,0,0,0,1,0,1,-0.09247758817288819,1.4402500568849592
Finland,0,0,3.0,0,1,0,0,0,1,-0.09240692614395765,1.4402500568849592
Finland,0,2,0.0,1,0,0,0,1,0,-0.08983814773981472,1.4402500568849592
Finland,0,0,1.0,0,0,1,0,1,0,-0.09247456899210785,1.4402500568849592
Finland,0,2,1.0,1,0,0,0,1,0,-0.09245477108533218,1.4402500568849592
Finland,0,2,0.0,0,0,1,0,1,0,-0.0871984268363923,1.4402500568849592
Finland,0,0,0.0,0,0,1,0,1,0,-0.09142198028186815,1.4402500568849592
Finland,0,0,3.0,1,0,0,0,1,0,-0.09176844365044234,1.4402500568849592
Finland,0,1,1.0,0,0,1,0,1,0,0.1384977104062238,1.4402500568849592
Finland,0,1,1.0,1,0,0,0,1,0,-0.062781008479735,1.4402500568849592
Finland,0,2,1.0,0,0,1,0,1,0,-0.0911992538306419,1.4402500568849592
Finland,0,1,2.0,0,0,1,0,1,0,-0.09247456899210785,1.4402500568849592
Finland,0,1,0.0,1,0,0,0,1,0,-0.042983101704066926,1.4402500568849592
Finland,0,1,0.0,0,0,1,0,1,0,0.04610747878643943,1.4402500568849592
France,0,0,0.0,1,0,0,0,1,0,-0.0924514714342029,-2.063024184217151
France,0,0,0.0,0,0,1,0,1,0,-0.0911992538306419,-2.063024184217151
France,0,2,1.0,0,0,1,0,1,0,-0.09213140527466293,-2.063024184217151
France,0,1,0.0,1,0,0,0,1,0,-0.09216440178595571,-2.063024184217151
France,0,1,0.0,0,0,1,0,1,0,-0.0911992538306419,-2.063024184217151
France,0,1,1.0,1,0,0,0,1,0,-0.09176844365044234,-2.063024184217151
France,0,0,3.0,0,1,0,0,0,1,-0.09247739019383715,-2.063024184217151
France,0,0,3.0,0,0,0,1,0,1,-0.09247778945160934,-2.063024184217151
France,0,2,3.0,0,1,0,0,0,1,-0.09247755517638377,-2.063024184217151
France,0,2,3.0,0,0,0,1,0,1,-0.09247780924951936,-2.063024184217151
France,0,1,3.0,0,1,0,0,0,1,-0.09247784884533018,-2.063024184217151
France,0,2,0.0,0,0,1,0,1,0,-0.09000313029627861,-2.063024184217151
France,0,2,0.0,1,0,0,0,1,0,-0.09115800819152592,-2.063024184217151
France,0,1,3.0,0,0,0,1,0,1,-0.09247786710889938,-2.063024184217151
France,0,1,3.0,0,0,0,1,0,1,-0.09247785329985932,-1.793541550286219
France,0,1,3.0,0,1,0,0,0,1,-0.0924776706641738,-1.793541550286219
France,0,2,0.0,1,0,0,0,1,0,-0.0896731651833508,-1.793541550286219
France,0,2,0.0,0,0,1,0,1,0,-0.0871984268363923,-1.793541550286219
France,0,2,3.0,0,0,0,1,0,1,-0.09247777130352822,-1.793541550286219
France,0,2,3.0,0,1,0,0,0,1,-0.09247722521129051,-1.793541550286219
France,0,0,3.0,0,0,0,1,0,1,-0.09247775480527602,-1.793541550286219
France,0,0,3.0,0,1,0,0,0,1,-0.09247732420077916,-1.793541550286219
France,0,1,0.0,1,0,0,0,1,0,-0.09238547841161734,-1.793541550286219
France,0,1,0.0,0,0,1,0,1,0,-0.087693374505784,-1.793541550286219
France,0,1,0.0,1,0,0,0,1,0,-0.0881883221751757,-1.793541550286219
France,0,2,1.0,0,0,1,0,1,0,-0.0911992538306419,-1.793541550286219
France,0,1,1.0,0,0,1,0,1,0,-0.09231948538903179,-1.793541550286219
France,0,0,3.0,0,0,1,0,1,0,-0.09237227980710022,-1.793541550286219
France,0,0,0.0,1,0,0,0,1,0,-0.0924432223063797,-1.793541550286219
France,0,0,0.0,1,0,0,0,1,0,-0.09243662300412114,-1.5240589163552876
France,0,1,1.0,0,0,1,0,1,0,-0.09132299074798982,-1.5240589163552876
France,0,2,1.0,0,0,1,0,1,0,-0.09198292097384542,-1.5240589163552876
France,0,1,0.0,1,0,0,0,1,0,-0.08307386292479478,-1.5240589163552876
France,0,1,0.0,0,0,1,0,1,0,-0.07828936878734166,-1.5240589163552876
France,0,1,1.0,1,0,0,0,1,0,-0.09176844365044234,-1.5240589163552876
